created_at,consultant,date,project,hours,description,rate
2019-12-06 10:45:22,Guido van Rossum,2020-09-09,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-09,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-10,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-10,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-11,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-11,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-09-12,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-12,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-13,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-09-13,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-14,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-14,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-15,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-15,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-09-16,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-16,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-17,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-09-17,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-18,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-18,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-19,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-09-19,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-09-20,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-20,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-21,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-21,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-22,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-22,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-23,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-23,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-24,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-24,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-25,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-25,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-26,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-26,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-27,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-27,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-28,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-28,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-29,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-09-29,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-30,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-09-30,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-10-01,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-01,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-02,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-02,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-03,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-03,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-04,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-04,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-05,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-05,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-06,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-06,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-07,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-10-07,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-08,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-10-08,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-09,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-09,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-10,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-10,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-11,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-11,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-10-12,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-12,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-13,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-10-13,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-14,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-14,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-15,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-10-15,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-16,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-16,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-17,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-17,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-18,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-18,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-19,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-19,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-20,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-20,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-21,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-21,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-22,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-22,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-23,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-23,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-24,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-24,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-10-25,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-25,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-26,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-26,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-27,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-27,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-28,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-28,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-29,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-10-29,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-30,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-10-30,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-31,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-10-31,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-01,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-11-01,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-11-02,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-02,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-03,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-11-03,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-04,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-04,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-05,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-11-05,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-06,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-06,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-07,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-07,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-08,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-08,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-09,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-09,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-10,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-10,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-11,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-11,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-11-12,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-12,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-11-13,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-13,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-14,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-14,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-15,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-15,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-16,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-16,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-17,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-17,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-11-18,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-18,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-19,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-11-19,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-20,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-20,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-21,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-21,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-11-22,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-22,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-23,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-23,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-24,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-24,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-25,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-25,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-26,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-26,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-27,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-11-27,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-28,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-11-28,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-29,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-11-29,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-30,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-11-30,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-01,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-01,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-12-02,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-02,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-12-03,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-12-03,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-04,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-04,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-05,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-05,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-06,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-06,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-12-07,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-07,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-08,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-08,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-09,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-09,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-10,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-10,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-11,_Vacation,4,,Vacation
2019-12-06 10:45:22,Guido van Rossum,2020-12-11,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,Guido van Rossum,2020-12-12,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,Guido van Rossum,2020-12-12,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-13,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-13,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-14,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-14,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-12-15,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-15,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-16,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-16,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-12-17,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-17,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-18,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,Guido van Rossum,2020-12-18,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-19,_Sick,4,,Sick
2019-12-06 10:45:22,Guido van Rossum,2020-12-19,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,Guido van Rossum,2020-12-20,_Vacation,4,,Vacation
